fname_std,bni_std,N
ROLLYN,0.167090479899778,37
ROLON,0,12
ROLPH,0,25
ROM,0,40
ROMA,0.647161031228693,158
ROMAIN,0.474444249107363,117
ROMAINE,0.350826564934038,158
ROMALDO,0.163312031407928,38
ROMALIS,1,14
ROMAN,0.290530334404877,4044
ROMANE,0.431885514847034,21
ROMANO,0.126209918778969,102
ROMANUS,0.324992692762756,32
ROMAS,0.801756820278753,39
ROMAYNE,0,22
ROME,0.702798419563083,150
ROMEL,0.947520209575088,21
ROMELIO,0.194024641778309,31
ROMELL,0.98060281470747,24
ROMEN,0.61610586575349,11
ROMEO,0.477704774973809,1370
ROMER,0.317841188601197,33
ROMERO,0.897641131223275,31
ROMEY,0.709987679945352,79
ROMEYN,0,13
ROMIE,0.80382037014194,384
ROMMEL,0.915490380698372,20
ROMMIE,0.849668947982492,123
ROMNEY,0.265299629845152,21
ROMO,0.419346727980343,11
ROMOLO,0,137
ROMON,0.762457310265672,13
ROMUALD,0.080492890637731,167
ROMUALDAS,0,20
ROMUALDO,0.237393531384288,121
ROMULUS,0.288415914872265,207
ROMUS,0.804948330610183,11
ROMY,0.560336621481903,20
RONA,0.655234410822338,72
RONADL,0.419346727980343,22
RONAL,0.344363340352998,118
RONALD,0.412256869524098,102558
RONALDO,0.643556715548376,90
RONAN,0.265299629845152,21
RONARD,0.860923164065995,13
RONDA,0.255899169131008,66
RONDAL,0.199381185868408,240
RONDALD,0.324992692762756,16
RONDALE,0.783126872909466,12
RONDALL,0.324992692762756,80
RONDEL,0.290171710545551,56
RONDELL,0.774726010285022,93
RONDLE,0.351343760026068,43
RONDO,0.149765343711153,42
RONDY,0.71652866744171,27
RONEL,0.706514832391203,28
RONELL,0.94166801404558,55
RONEY,0.756659281845605,103
RONIE,0.766503472410719,32
RONLAD,0.61610586575349,11
RONN,0.351343760026068,43
RONNALD,0.366189452095726,27
RONNE,0.60746869286719,17
RONNEL,0.724227330685632,15
RONNELL,0.967331070791336,51
RONNEY,0.656558145652251,86
RONNIE,0.652875562354656,9820
RONNY,0.431650847766513,578
RONOLD,0.546210231151938,35
RONY,0.783126872909466,24
RONZEL,0.231310803286126,25
ROOS,1,13
ROOSEVELT,0.994183348957096,7474
ROOSVELT,0.99142011704608,34
ROPER,0.848876323940189,16
ROQUE,0.243667713128951,281
RORY,0.503042722188081,423
ROSA,0.759593249573485,46
ROSAIRE,0,265
ROSALI,0.188948383736073,32
ROSALINO,0.29815816721813,18
ROSALIO,0.0502496665719756,275
ROSAMOND,0.852454826915701,18
ROSARIO,0.0589283431558598,1745
ROSBY,0.951462252174403,26
ROSCOE,0.751695659990433,5786
ROSE,0.736537445682348,86
ROSEL,0.902774854158371,16
ROSELL,0.935249781443809,27
ROSEMARY,0.507804174646455,16
ROSEMOND,0.915490380698372,30
ROSENALDO,0,19
ROSENDO,0.260808625308732,687
ROSEVELT,0.989461010970328,182
ROSEWELL,0.79754063384647,17
ROSHELL,0.935249781443809,18
ROSIER,0.431885514847034,21
ROSLYN,0,14
ROSMOND,0.896548634746419,11
ROSOLINO,0,39
ROSS,0.310906980248346,7534
ROSSELL,0.783126872909466,12
ROSSER,0.466778064845793,74
ROSSI,0.878374819882183,14
ROSSIE,0.877215130227661,185
ROSSWELL,0,16
ROSTISLAV,0,13
ROSTON,0.895123991684711,24
ROSWALD,0.49055771331857,17
ROSWELL,0.308113261781707,396
ROTH,0.581387242113241,31
ROTHA,0.706514832391203,16
ROTHEL,0.828020734400791,20
ROTHELL,0.905920506062759,14
ROTHER,0.905920506062759,14
ROTHWELL,0.560336621481903,20
ROUBEN,0,21
ROUDOLPH,0.804948330610183,11
ROWAN,0.703646640001229,97
ROWDY,0.21738563737207,27
ROWE,0.292127943360053,74
ROWELL,0.375714730462533,26
ROWEN,0.255899169131008,22
ROWLEY,0.579056468792344,25
ROXIE,0.383699325013785,63
ROXY,0.175197342946232,35
ROY,0.429703699490491,82467
ROYAL,0.568274590071356,2426
ROYALE,0.684203329196995,13
ROYALL,0.556736961870113,27
ROYCE,0.295008331697774,3177
ROYD,0.199381185868408,30
ROYDEN,0.161848071042725,192
ROYDON,0.304442595128177,35
ROYE,0.732093225608214,51
ROYER,0.310997647139251,17
ROYLAND,0.848876323940189,16
ROYLE,0.304442595128177,35
ROYLEE,0.828020734400791,20
ROYSE,0.224132138555138,26
ROYSTER,0.878374819882183,38
ROYSTON,0.636000116533417,77
ROYZELL,0.963610691853161,14
ROZEL,0.986342495149563,11
ROZELL,0.956459003889663,97
ROZELLE,0.941345010963476,29
ROZIER,0.850781111630736,34
ROZZIE,0.950638290716757,11
RPBERT,0.575213100006414,19
RUAL,0.426421093790853,75
RUBBEN,0.903740417827891,23
RUBBIN,0.878374819882183,12
RUBEL,0.371845766552555,66
RUBENS,0.255899169131008,22
RUBIE,0.90851057318281,38
RUBIO,0.783126872909466,12
RUBLE,0.0567667753894653,121
RUBY,0.761399620710898,310
RUCKER,0.698917721845258,37
RUDD,0,27
RUDDY,0.643556715548376,25
RUDEL,0.878374819882183,12
RUDELL,0.850174116240565,100
RUDI,0.111298075146878,176
RUDIE,0.563250038125582,66
RUDIGER,0.357135209581301,14
RUDOLFO,0.140445417009976,226
RUDOLFS,0,17
RUDOLPH,0.562819608049952,19413
RUDOLPHE,0.466778064845793,37
RUDOLPHO,0.138293902838316,46
RUDOLPHUS,0.955880948213994,24
RUDYARD,0.62757842169969,37
RUE,0.384282659157194,88
RUEAL,0.590901038785712,12
RUEDIGER,0,18
RUELL,0.603240287535379,23
RUEY,0.61610586575349,33
RUFE,0.375714730462533,39
RUFFIE,0.419346727980343,11
RUFFIN,0.887903474590206,130
RUFFORD,0.211033415003748,28
RUFINO,0.448971351173768,434
RUFO,0.658220354616656,19
RUFORD,0.459355685227577,57
RUFUS,0.858849025062764,8564
RUGGERO,0,19
RUGGIERO,0,17
RUHL,0,20
RUI,0.179553104043205,34
RUIE,0.375714730462533,26
RULAND,0,18
RULEN,0,12
RULON,0.0706499868252775,192
RUMALDO,0,100
RUMSEY,0.590901038785712,18
RUNAR,0,23
RUNE,0.104330755699752,63
RUNO,0,14
RUPERT,0.665762787042943,1656
RUPERTO,0.311893043141607,254
RUPPERT,0.866662817517518,19
RURAL,0.790923695414674,32
RUSH,0.605045231686899,320
RUSHTON,0.61610586575349,22
RUSKIN,0,16
RUSSELL,0.304592086277553,55578
RUSSIE,0.766503472410719,16
RUSTIN,0,26
RUSTON,0.286336805547632,19
RUSTY,0.0748609236928153,361
RUTH,0.72879509817671,118
RUTHEL,0.706514832391203,12
RUTHER,0.938825614604503,25
RUTHERFORD,0.754422662055443,191
RUTHFORD,0.61610586575349,22
RUTHVEN,0.896548634746419,11
RUTILIO,0,31
RUTILO,0,14
RUTLEDGE,0.747657267080528,55
RUVIM,0,32
RUVIN,0,25
RYAL,0.61610586575349,11
RYAN,0.216369449577413,3829
RYDER,0.375714730462533,13
RYE,0,14
RYLAND,0.643556715548376,255
RYLE,0,16
RYMAN,0.340306658160058,15
RYNE,0,11
RYNOLD,0.52630748514952,15
RYON,0.519991685933845,23
RYSZARD,0,201
SAAD,0.130780921665541,49
SAAK,0,11
SABA,0,14
SABAD,0.643556715548376,15
SABAH,0.407515468471999,23
SABAS,0,99
SABATINO,0,147
SABATO,0,80
SABE,0.935249781443809,12
SABIE,0.804948330610183,11
SABIN,0.590901038785712,36
SABINO,0.230176609229389,327
SABRI,0.167090479899778,37
SACARIAS,0.546210231151937,14
SACRAMENTO,0,31
SADIE,0.878374819882183,14
SADIK,0,11
SAEED,0.73528763433847,36
SAFET,0,15
SAGE,0.445197252092511,20
SAHAG,0,27
SAHAK,0,14
SAID,0.433062687985906,115
SAIT,0.590901038785712,12
SALAH,0.163312031407928,38
SALAMON,0,25
SALATHIEL,0.878374819882183,18
SALBADOR,0.29815816721813,18
SALEEM,0.713494837456501,39
SALEH,0.194024641778309,62
SALEM,0.458031449403475,105
SALIH,0,27
SALIM,0.316845157651239,116
SALLY,0.419346727980343,11
SALMAN,0,23
SALO,0,17
SALOME,0.207994512773364,114
SALUSTIANO,0.244354751746782,70
SALVADOR,0.11986888772194,3998
SALVADORE,0.187720552626286,258
SALVATOR,0.0778885602772607,173
SALVATORE,0.00657146442636155,14206
SALVINO,0,13
SALVIO,0.357135209581301,14
SALVO,0,20
SAMAD,0.857515719123726,11
SAMFORD,0.742850780004179,14
SAMI,0.20076685588631,119
SAMIH,0,11
SAMIR,0.279993284846404,137
SAMP,0.689648043097898,17
SAMPSON,0.929467054529636,435
SAMSON,0.853160694629858,240
SAMU,0.901456895089273,34
SAMUEL,0.711555401647354,95354
SAMVEL,0,11
SAN,0.582951543095096,37
SANCHEZ,0.955880948213994,12
SANDALIO,0.407515468471999,46
SANDER,0.569398841146068,84
SANDERS,0.898035082030926,364
SANDERSON,0.81249492544729,16
SANDIE,0.923293095498815,16
SANDINO,0.375714730462533,13
SANDO,0,17
SANDOR,0.0639271928437102,427
SANDRA,0.5545992804614,34
SANDRO,0,25
SANDY,0.903211201193212,1020
SANFORD,0.475233524179289,3195
SANG,0.804948330610183,11
SANJUAN,0.419346727980343,11
SANK,0.953406630771868,23
SANKEY,0.474444249107363,18
SANT,0.546210231151937,14
SANTA,0.474444249107363,27
SANTANA,0.447496067350323,119
SANTE,0.214162433593879,110
SANTEE,0.98060281470747,24
SANTI,0,60
SANTIAGO,0.332330885861639,2497
SANTINO,0.309096147382051,120
SANTO,0.0310994747603247,1356
SANTOS,0.356839464595112,2509
SARA,0.762457310265672,13
SARAFINO,0,13
SARAGOSA,0,20
SARAH,0.840060144966669,38
SARANTOS,0,16
SARGENT,0.687304019499674,60
SARGIS,0,30
SARKIS,0,361
SARO,0.324992692762756,16
SASHA,0.459355685227577,19
SATURNINO,0.437836259370323,339
SATURNO,0.396333493971774,24
SAUL,0.445401390808366,2688
SAULO,0.21738563737207,27
SAUNDERS,0.920351540593323,52
SAUVEUR,0.859918166605711,37
SAVA,0,36
SAVAGE,0.720614136432004,19
SAVANNAH,0.99374544967632,23
SAVAS,0,48
SAVERINO,0,13
SAVERIO,0.0114412708479877,625
SAVINO,0.0526299181087407,131
SAVIOUR,0.255899169131008,22
SAVO,0,20
SAVOY,0.935249781443809,24
SAVVAS,0,33
SAWYER,0.519991685933845,23
SAXON,0.771180562893315,22
SAXTON,0.821294750211181,18
SAYED,0,15
SAYLOR,0.474444249107363,27
SAYRE,0,16
SCHLEY,0.567677414719074,26
SCHUBERT,0.546210231151937,14
SCHUYLER,0.266277801843042,209
SCIPIO,0.983783252379819,47
SCOFIELD,0.970148289082709,11
SCOTT,0.178343834247984,16588
SCOTTIE,0.696661349360664,344
SCOTTY,0.362321774413892,521
SEAB,0.895123991684711,48
SEABERT,0.396333493971774,12
SEABON,0.983970979545006,19
SEABORN,0.775579333121225,241
SEAL,0.925264600592035,19
SEALS,0.454537195994886,29
SEAMAN,0.600731382162167,29
SEAMON,0.828020734400791,30
SEAMUS,0.205041889113559,29
SEAN,0.464888598268734,3036
SEARCY,0.923293095498815,104
SEARL,0.464277429397794,28
SEARLE,0.315526786689663,50
SEARLES,0.396333493971774,12
SEARS,0.885804901307755,56
SEATON,0.706514832391203,40
SEAVY,0.730330518460101,11
SEAWARD,0.804948330610183,11
SEBA,0.783126872909466,24
SEBASTIAN,0.170974282841719,1981
SEBASTIANO,0.0191960651143527,370
SEBASTIAO,0,42
SEBASTIEN,0.590901038785712,12
SEBASTINO,0,24
SEBE,0.800487291111422,14
SEBERIANO,0,17
SEBERN,0.265299629845152,21
SEBERO,0,19
SEBERT,0.580719394455902,87
SEBIE,0.804948330610183,11
SEBRON,0.897001298204631,75
SECONDINO,0,12
SECONDO,0,48
SECUNDINO,0.168202363629703,257
SEDGIE,0.556736961870113,27
SEDGWICK,0.579056468792344,25
SEDLEY,0.923293095498815,24
SEDRAK,0,11
SEDRIC,0.88284884696673,47
SEDRICK,0.955880948213994,72
SEFERINO,0.0414527580770444,168
SEFTON,0.684203329196995,13
SEGISMUNDO,0.340306658160058,15
SEGUNDO,0.308049771894342,310
SEIBERT,0.405228879492686,58
SELAH,0.507804174646455,16
SELBERT,0.275417081428787,20
SELBY,0.36265324514184,178
SELDON,0.361390247413959,289
SELEDONIO,0.286336805547632,19
SELESTER,0.960116892905867,13
SELESTINO,0,30
SELIG,0.0947493295282128,70
SELIM,0,43
SELL,0.98060281470747,16
SELLERS,0.884704368598762,33
SELLIE,0.948903494478524,25
SELMA,0.895458794336978,94
SELMAN,0.6518549049522,34
SELMAR,0.560336621481903,20
SELMER,0.193504774844234,311
SELMON,0.917428669388032,33
SELSO,0,23
SELTON,0.885555207321835,29
SELVA,0.459355685227577,19
SELVEN,0.945452827647938,17
SELVIN,0.863014196886013,88
SELVYN,0.955880948213994,20
SELWYN,0.656972910348182,229
SEMEN,0,281
SEMION,0.21738563737207,27
SEMMIE,0.982986210415398,18
SEMON,0.436233418778896,31
SEMYON,0,264
SENAIDO,0,13
SENATOR,0.909997271911603,12
SENDER,0,27
SENECA,0.863373679977013,30
SENEN,0.29815816721813,18
SENIOR,0.915490380698372,25
SENNETT,0,11
SENON,0,29
SENOVIO,0,36
SEPHUS,0.891935039866832,15
SEPPO,0,15
SEPTIMUS,0.942881252338995,23
SEQUOYAH,0.375714730462533,13
SERAFIM,0,74
SERAFIN,0.157609544505318,396
SERAFINO,0,184
SERAPHIM,0,13
SERAPHIN,0.340306658160058,30
SERAPHINE,0,24
SERAPIO,0.261457767474288,107
SERENO,0,20
SERGE,0.659723555168232,378
SERGEI,0,73
SERGEJ,0,11
SERGEY,0,165
SERGIO,0.207627337674431,1628
SERGIUS,0,27
SERGIUSZ,0,11
SEROP,0,21
SERVANDO,0.152936861264098,123
SERVILIO,0,11
SESCO,0,11
SESTO,0,11
SETH,0.419513571766715,1605
SETRAK,0,34
SETTIMIO,0,35
SETTIMO,0,28
SEVER,0,35
SEVERE,0.896548634746419,11
SEVEREN,0,11
SEVERIANO,0.103335546337415,191
SEVERIN,0.138293902838316,138
SEVERINO,0.213709762005492,193
SEVERIO,0,14
SEVERN,0.733420850028504,58
SEVERO,0.213109168246998,332
SEVERT,0,40
SEVERYN,0,15
SEVILLE,0.821294750211181,18
SEWALL,0,24
SEWARD,0.439493573905598,194
SEWELL,0.369795300744609,173
SEWERYN,0,15
SEXTON,0.695180107372836,25
SEYED,0,56
SEYMON,0.590901038785712,12
SEYMOUR,0.207547923801854,4972
SEYMOURE,0.643556715548376,15
SHABAN,0,16
SHADIE,0.742850780004179,14
SHADRACH,0.933189863910538,534
SHADY,0.831197372482737,37
SHAFFER,0.834857792977747,17
SHAFIK,0,17
SHAFTER,0.719716464084494,61
SHAH,0.706514832391203,12
SHAHID,0.970148289082709,11
SHAIN,0,11
SHAKER,0,13
SHAKESPEAR,0.970148289082709,11
SHAKIR,0.935249781443809,18
SHALOM,0.156245608656148,40
SHAMAR,1,13
SHAMUS,0.310997647139251,17
SHAN,0.698917721845258,37
SHANE,0.200742379919344,1696
SHANNON,0.519402084166547,1137
SHANON,0.499031979748241,33
SHAREEF,0.935249781443809,12
SHARIF,0.959562250529036,30
SHARKEY,0.857515719123726,11
SHARON,0.463567875757652,131
SHARP,0.567677414719074,13
SHARPER,1,15
SHARRON,0.73528763433847,18
SHAUL,0,28
SHAUN,0.465644312510586,678
SHAVARSH,0,13
SHAW,0.688154545825534,47
SHAWKI,0.663257866581947,14
SHAWN,0.563552059274358,3646
SHAY,0.530171148296253,37
SHAYA,0,35
SHAYNE,0.260514625058619,86
SHEA,0.579056468792344,50
SHEARL,0,26
SHEFFIELD,0.894865451969609,61
SHELAH,0,18
SHELBERT,0.783126872909466,18
SHELBURN,0,12
SHELBURNE,0,11
SHELBY,0.540921386982377,1875
SHELDON,0.302846782084085,3666
SHELL,0.516890290472757,31
SHELLEY,0.81249492544729,272
SHELLIE,0.909997271911603,204
SHELLY,0.893712567713467,303
SHELTON,0.817362397636388,1218
SHELVA,0.52630748514952,15
SHELVIE,0.730330518460101,22
SHELVIN,0.878374819882183,14
SHELVY,0.870809649845696,29
SHEM,0.748348990265074,24
SHEP,0.947520209575088,28
SHEPARD,0.823452452207677,158
SHEPHARD,0.947520209575088,28
SHEPHERD,0.91676046394097,101
SHEPPARD,0.824385421596257,66
SHER,0.684203329196995,13
SHERALD,0,28
SHERBURN,0,11
SHERBURNE,0,18
SHERIDAN,0.411595561190483,419
SHERILL,0.382345074854529,38
SHERL,0.496174879208748,25
SHERLEY,0.667343734818052,115
SHERLIE,0.310997647139251,17
SHERLOCK,0.7738036936431,28
SHERMAN,0.708555829279121,7147
SHERMON,0.887763902011245,44
SHEROD,0.29815816721813,18
SHERON,0.81249492544729,16
SHERRARD,0,13
SHERREL,0.149765343711153,42
SHERRELL,0.316448491010894,83
SHERRIL,0,43
SHERRILL,0.232802073610769,372
SHERROD,0.779103856488396,64
SHERRON,0.840060144966669,19
SHERRY,0.767985471922562,70
SHERWIN,0.476681056882238,375
SHERWOOD,0.392998349540537,1179
SHERYL,0,16
SHIELDS,0.590901038785712,66
SHILOH,0.724227330685632,15
SHIMON,0,56
SHIRD,0.706514832391203,12
SHIREL,0,15
SHIRL,0.0993094727722639,133
SHIRLEY,0.520130389773561,2069
SHIRLIE,0.720614136432004,19
SHIRLY,0,25
SHIRRELL,0.199381185868408,30
SHLEMA,0,17
SHLOMO,0,82
SHLYOMA,0,16
SHMIL,0,14
SHMUEL,0,44
SHMUL,0,29
SHOLEM,0,14
SHOLOM,0,30
SHON,0.660369887817418,66
SHORTY,0.575213100006414,19
SHUFORD,0.380665646203022,51
SHUKRI,0.340306658160058,15
SHULER,0.687304019499674,30
SHULIM,0,26
SHURL,0,11
SHURLEY,0.802463855773775,25
SHURMAN,0.821294750211181,18
SIBERT,0.52630748514952,15
SIBLEY,0.715261441729119,31
SIDNEY,0.517054520623493,19635
SIDONIO,0,11
SIE,0.895390767280037,59
SIEBERT,0.507804174646455,24
SIEGBERT,0,38
SIEGEL,0.567677414719074,13
SIEGFRIED,0.036867790549045,569
SIEGMUND,0,66
SIEVERT,0,14
SIFREDO,0,13
SIG,0,48
SIGEL,0.286336805547632,19
SIGFRED,0,53
SIGFREDO,0.340306658160058,90
SIGFRID,0,28
SIGFRIDO,0.396333493971774,12
SIGFRIED,0.211033415003748,28
SIGIFREDO,0,57
SIGISMUND,0.28077081126768,78
SIGLE,0,12
SIGMOND,0.125116661798221,103
SIGMUND,0.0569009525618862,1207
SIGMUNT,0,18
SIGURD,0.0219365111071528,323
SIGVALD,0,32
SIGVARD,0,28
SILAS,0.774706638406312,2660
SILBERT,0.900274017796152,18
SILBESTRE,0,16
SILFREDO,0,11
SILIO,0,12
SILTON,0.860923164065995,13
SILVA,0,18
SILVAN,0.375714730462533,26
SILVANO,0.175197342946232,140
SILVANUS,0.717310732939112,150
SILVEN,0,22
SILVER,0.72543979413081,56
SILVERIO,0.224713297974931,311
SILVERIUS,0,19
SILVESTRE,0.30573140569261,261
SILVESTRO,0,56
SILVEY,0.507804174646455,16
SILVIANO,0,52
SILVIE,0.310997647139251,17
SILVIN,0.231310803286126,25
SILVINO,0.243804811605317,117
SILVIO,0.0464413134896525,1045
SILVO,0,12
SIMA,0,15
SIMAO,0.546210231151937,14
SIMCHA,0,18
SIME,0.413346453709736,45
SIMEON,0.802739150906917,899
SIMEONE,0,13
SIMKHA,0,15
SIMMIE,0.945054098143613,257
SIMMON,0.878374819882183,14
SIMMONS,0.791711924955464,29
SIMMS,0.804948330610183,11
SIMO,0.275417081428787,20
SIMON,0.630871741438396,5095
SIMONE,0.172409040308072,107
SIMPLICIO,0.61610586575349,22
SIMPSON,0.86651839361605,169
SIMS,0.906973933824593,94
SINCLAIR,0.927027149860115,229
SINFORIANO,0.396333493971774,12
SINFOROSO,0.29815816721813,18
SINGLETON,0.874285009430403,53
SION,0.175197342946232,35
SIP,0.99142011704608,17
SIPRIANO,0,39
SIR,0.954428930992183,39
SIRIO,0,27
SIRO,0,20
SISTO,0.135695467031684,94
SIVERT,0,18
SIXTO,0.435259669351381,560
SKENDER,0,15
SKIP,0.1160680110948,56
SKIPPER,0.238964530493981,24
SKIPPY,0.396333493971774,12
SKY,0.419346727980343,22
SKYE,0,12
SKYLAR,0.385748783944129,25
SKYLER,0.28077081126768,39
SLADE,0.706514832391203,32
SLATER,0.871309938005624,62
SLATON,0.546210231151937,14
SLAVKO,0,76
SLAWOMIR,0,33
SLAYDEN,0,12
SLAYTON,0.863373679977013,15
SLOAN,0.690916844249789,110
SLOBODAN,0,54
SLYVESTER,0.912524338987169,22
SMART,1,13
SMEAD,0.720614136432004,19
SMILEY,0.889010166268973,116
SMITH,0.789829635545842,672
SMITHY,0.81632153620994,21
SMITTY,0.909997271911603,12
SMOKEY,0,11
SNEED,0.61610586575349,11
SNOW,0.895123991684711,24
SNOWDEN,0.24714209125273,46
SNYDER,0.445197252092511,20
SOBHI,0,11
SOCORRO,0.219588886298877,80
SOCRATES,0.491539717702025,144
SOLEIMAN,0,12
SOLIS,0,11
SOLLIE,0.783126872909466,99
SOLLY,0.314382179346552,67
SOLOMON,0.690934737529143,7213
SOLON,0.558411030264899,302
SOMERS,0.29815816721813,18
SON,0.968702417855574,37
SONEY,0.960116892905867,13
SONNEY,0.804948330610183,11
SONNIE,0.921480687010144,84
SONNY,0.724693182838232,584
SOOREN,0,12
SOPHIE,0.396333493971774,12
SOPHOCLES,0,17
SOPHUS,0,18
SOREN,0,105
SORIN,0,13
SORRELL,0.375714730462533,13
SOSTENES,0.214162433593879,55
SOTERIOS,0,32
SOTERO,0.354215813749645,170
SOTIR,0,12
SOTIRIOS,0,105
SOUREN,0,37
SOUTH,0.419346727980343,11
SOUTHERN,0.971183699620161,17
SPARKS,0.375714730462533,13
SPARKY,0,11
SPARTACO,0,20
SPAULDING,0.375714730462533,13
SPEED,0.348517906094433,29
SPELLMAN,0.968084077224357,26
SPENCE,0.760912445402993,85
SPENCER,0.751225642986794,2832
SPERGON,0.950638290716757,11
SPERO,0.0581377109026191,118
SPEROS,0,49
SPERRY,0.546210231151937,14
SPIRIDON,0,35
SPIRO,0,179
SPIROS,0,190
SPRAGUE,0,16
SPURGEON,0.753008713290617,411
SPYRIDON,0,80
SPYROS,0,79
SQUARE,0.997123586152602,49
SQUIRE,0.911638270539169,153
SRECKO,0,15
SRUL,0,33
ST,0.933189863910538,267
STACEY,0.74804970971693,381
STACIE,0.902774854158371,16
STACY,0.643556715548376,905
STAFFORD,0.831570700459343,463
STALEY,0.496174879208748,50
STALLARD,0,17
STAMATIOS,0,53
STAMATIS,0,20
STAMEY,0.324992692762756,16
STANCE,0.783126872909466,15
STANCEL,0.348517906094433,29
STANCIL,0.551423361984697,55
STANDARD,0.896548634746419,11
STANDFORD,0.964390547515549,19
STANDISH,0.532778593659496,22
STANDLEY,0.777107808604518,43
STANELY,0.255899169131008,88
STANFIELD,0.893906467760737,13
STANFORD,0.708667870784954,1278
STANHOPE,0.742850780004179,21
STANIS,0,11
STANISLAO,0,13
STANISLAU,0,12
STANISLAUS,0.262668052813831,234
STANISLAV,0,73
STANISLAW,0,1369
STANISTAW,0,12
STANKO,0,35
STANLEIGH,0.419346727980343,22
STANLEY,0.297444179506807,67086
STANNARD,0,13
STANTON,0.30325890278572,950
STANWOOD,0,47
STAR,0.742850780004179,14
STARK,0.454537195994886,29
STARKEY,0.667343734818052,23
STARKIE,0.804948330610183,11
STARLEY,0.706514832391203,16
STARLIN,0.575213100006414,57
STARLING,0.750297526179053,194
STARR,0.228867360680081,76
STASH,0,16
STASYS,0,91
STATEN,0.643556715548376,20
STATHIS,0,11
STATON,0.407515468471999,23
STAVROS,0,169
STEADMAN,0.75845364097863,33
STEARL,0,17
STEARNS,0,26
STEDMAN,0.701237834865584,53
STEELE,0.121947652801136,53
STEELY,0,15
STEEN,0.286336805547632,38
STEFAN,0.120244730735641,1669
STEFANO,0.0593317785252257,231
STEFANOS,0,71
STEFEN,0,17
STEFFAN,0.579056468792344,25
STEFFEN,0.464277429397794,28
STEINAR,0,14
STEINER,0.396333493971774,12
STELIO,0,15
STELIOS,0,46
STELL,0.706514832391203,16
STELLA,0.840060144966669,19
STEN,0.231310803286126,50
STENNIS,0.878374819882183,16
STENSON,0.61610586575349,11
STEP,0.81632153620994,21
STEPAN,0,83
STEPEHN,0.673567805667501,18
STEPHANE,0.658220354616656,19
STEPHANIE,0.643556715548376,15
STEPHANOS,0.357135209581301,14
STEPHEN,0.283368767404952,107340
STEPHENSON,0.836008295102265,29
STEPHON,0.985781523652032,53
STEPNEY,0.981872518919678,17
STERGIOS,0,35
STERL,0.194024641778309,31
STERLIE,0,16
STERLIN,0.706514832391203,60
STERLING,0.700627850084074,3330
STETSON,0.695180107372836,25
STEUART,0,18
STEV,0.425523772247281,43
STEVENSON,0.882757084757034,96
STEVIE,0.812906882651711,394
STEVO,0,16
STEVON,0.935249781443809,12
STEWART,0.27565115913338,9869
STIG,0,106
STILES,0.407515468471999,46
STILIANOS,0.357135209581301,14
STILLMAN,0.366189452095726,108
STINSON,0.853937112787576,38
STIRL,0,17
STJEPAN,0,37
STOCKTON,0.507804174646455,32
STODDARD,0,38
STOJAN,0,41
STOKE,0.419346727980343,11
STOKELY,0.567677414719074,13
STOKES,0.773067419980092,78
STOKLEY,0.357135209581301,14
STONE,0.776113615130677,37
STONEWALL,0.890407708541027,187
STONEY,0.731100657269474,117
STONIE,0.848876323940189,16
STONNIE,0.896548634746419,11
STONY,0.689648043097898,17
STORM,0.310997647139251,17
STORMY,0.590901038785712,12
STOVER,0.575213100006414,38
STOWELL,0.310997647139251,17
STOY,0.098631333021574,67
STOYAN,0,13
STRATFORD,0.52630748514952,15
STRATIS,0,16
STRATOS,0,19
STRATTON,0.546210231151937,49
STREET,0.419346727980343,11
STROTHER,0.673567805667501,63
STROUD,0.730330518460101,11
STURE,0,21
STURGIS,0.407515468471999,23
STYLES,0.474444249107363,18
STYLIANOS,0,59
SUEL,0,18
SULEIMAN,0,25
SULEJMAN,0,13
SULLIVAN,0.910159483469044,173
SULLY,0.60746869286719,17
SULO,0,151
SULTAN,0.841172020429525,26
SUMMER,0.546210231151937,14
SUMMERS,0.366189452095726,27
SUMMIE,0.730330518460101,33
SUMNER,0.258614303068046,586
SUMPTER,0.918595587233141,41
SUMTER,0.706514832391203,20
SUNDAY,0.850781111630736,34
SUNNIE,0.964390547515549,19
SUNNY,0.864357796851738,32
SUREN,0,39
SURRY,0.942027166434084,13
SUSAN,0,22
SUSANO,0.448654400624837,79
SUTTON,0.699670072771926,41
SVEIN,0,27
SVEN,0.034030318635917,412
SVEND,0.093522355971012,142
SVERRE,0,112
SVETISLAV,0,16
SVETOZAR,0,14
SWAIN,0.411384339226035,34
SWAN,0.372485050873873,79
SWANSON,0.631498147311615,73
SWEENEY,0.61610586575349,11
SWIFT,0.8376243356065,12
SWINDELL,0.929776758866981,17
SWINTON,0.800487291111422,14
SY,0.253652230612549,89
SYD,0.32018979386144,49
SYDNEY,0.521450203494845,2029
SYDNOR,0.366189452095726,27
SYE,0.848876323940189,32
SYED,0,25
SYL,0.396333493971774,24
SYLBERT,0.857515719123726,11
SYLESTER,0.905920506062759,14
SYLVA,0,27
SYLVAIN,0.450754582784977,49
SYLVAN,0.294377138891797,824
SYLVANIA,0.986342495149563,22
SYLVANIUS,0.955880948213994,12
SYLVEN,0,15
SYLVESTER,0.869642142263896,9232
SYLVESTRE,0.546210231151938,21
SYLVIA,0.582951543095096,37
SYLVIAN,0.324992692762756,32
SYLVIN,0.409828009004591,57
SYLVIO,0.196666446945426,244
SYLWESTER,0,13
SYVERT,0,11
SZCZEPAN,0,27
SZYMON,0,38
TAB,0.712321941401303,47
TABOR,0,16
